,source,reference,translation,z-score,avg-score,annotators
5011,"Zhan Qixian also stressed that even if the Ill-gotten Party Assets Handling Regulations goes into effect and the Kuomintang party assets are not fully confiscated, the rest will continue to be confiscated as promised, the party asset will go null and the party will start from scratch.",,,-0.537926126399398,55.5,2
5012,"This time, the 22-year-old team captain the Americans call ""grandma"" was well ahead.",,,-0.0307425894412315,69.5,2
5013,"A new study led by Julius Nelson of the University of Copenhagen, Denmark, turned to the use of Greenland shark's ocular lens for radioactive carbon dating.",julius nelson,,0.8123653507059059,91.0,1
5014,"With the popularity of smart phones, mobile phones become more and more funny. WeChat, microblogging and even games, shopping on Taobao have become normal. It seems that many people cannot leave the phone for a moment, and cannot stop even when driving.",,,1.2606126756499199,95.0,1
5015,"Pang Zhihao said, in general, the way to detect the Mars is similar to the way to detect the moon. The entire process is also ""surrounding, landing, patrolling and returning"" to achieve the goal of manned landing on the Mars.",,,0.2051245055970969,78.0,2
5016,"Gilead Sciences Inc is entitled to receive the attorney fees it incurred related to hepatitis C patent litigation with drugmaker Merck & Co Inc, a U.S. district judge has ruled.",gilead scienceinc mercel co inc,,0.700303519469903,90.0,1
5017,He added: 'It is a shame that the tenant failed to accept any responsibility for the behaviour of her and her family as eviction is always the last course of action that Cornwall Housing considers.,,,0.0062386163775023,65.8,5
5018,Women will want to be a part of this project because it's a beautiful piece of art.,,,0.588241688233901,89.0,1
5019,"""The design of the finished product costs about two months and it just takes 4-5 hours to print it.""",,,1.3726745068859199,96.0,1
5020,"And over in the pool, South African swimmer Cameron van der Burgh has been getting compared to Glee star Matthew Morrison for years now.",cameron van der burgh glee,cameron van der burgh glee matthew morrison,1.2606126756499199,95.0,1
5021,"A large number of signs also show that the Mars is likely to be the same as the current Earth, only after billions of years of evolution into the atmosphere thin, low temperature, water depletion and so on.",,,1.03648901317791,93.0,1
5022,If they don't it goes everywhere.,,,-1.09268578030614,74.0,1
5023,"They are the ""Final Five"" because the next Olympic gymnastics team will only have four gymnasts on the team, and this is Marta Karolyi's last year coaching.",marta karolyi,final five marta karolyi,0.8123653507059059,91.0,1
5024,Skeldon was fined after pleading guilty to possession of a Class B drug with intent to supply.,skeldon b,skeldon b,-0.794582864409885,39.9230769230769,13
5025,"We have a great team at Heathrow who have implemented an £11bn programme of infrastructure investment on time and on budget, from T5 - voted the world's best airport terminal five years in a row, to T2, built in the middle of the world's busiest two runways.",heathrow t t,t t,0.627916278866357,86.0,2
5026,"Economically, Japan enjoys a strong production capacity, but its domestic market is relatively limited. In particular, the domestic demand is relatively weak in the context of aging population.",,,0.98045809755991,92.5,2
5027,"The layer 1 and 2 are for entrance, waiting room and office, commercial use while the layer -1 is for exit.",,,-0.532376624126127,79.0,1
5028,"""This can reduce the risk of further intrusive damage to Gracia,"" Lange told Xinhua International.",gracia lang,,0.09355381215698899,81.5,2
5029,A mid-aged man in India last week experienced airplane belly landing shock at Dubai International Airport. He won US$1 million award in the same airport last week.,,,-0.2373564203431749,68.5,2
5030,"The BMA wants better weekend pay for the 54,000 junior doctors who would be subject of the contract.",bma,bma,-0.42031479289012397,80.0,1
5031,"After retirement, Liu Xuan starred in a number of TV series, and in 2013 she set up her own studio.",,,-1.24074117109346,37.0,2
5032,"We've been losing out on so many world titles, so to win the Olympics again is just amazing.",,,1.03648901317791,93.0,1
5033,We got up because it was so quiet here - we're not used to that!,,,0.512803222923086,81.0,2
5034,"From August 11, Xi'an traffic police WeChat service number ""Xi'an traffic police"" launched ""WeChat vehicle moving"" service.",wechat,,0.0279325320538868,84.0,1
5035,"After returning back to Moscow, I will use the knowledge and skills learned in China to Russia and make my own contribution for the cultural transmission and promotion of the Chinese culture.",,,0.806431139374591,84.0,2
5036,"US military commanders did not know that the culprit of the interference was the solar storm rather than the Soviet Union, so they ordered the fighters to enter combat readiness state.",,,0.949095962516126,96.0,1
5037,The person in charge stressed that the international trade of iron and steel products is essentially a market behavior and an independent choice from the requirement of importing countries and after considering the product cost and other factors.,,,0.395801230711915,84.0,1
5038,Melissa Gonzalez added the final goal midway through the fourth period.,melissa gonzalez,,-1.83496453855935,32.0,2
5039,Hoy's retirement also created a void which Kian Emadi and Matt Crampton tried to fill.,hoy kian emadi matt cravpton,,0.165261759126827,79.0,1
5040,1. Do not stay up late every day. You can occasionally stay up all night watching the favorite sports and watch the rebroadcast for other sports next day.,,,0.137109978971016,86.0,3
5041,"""With everything else that's going wrong with the world, he was that diamond in the rough that was shining bright every day,"" he said.",,loui galicia frank,-0.9925423508169241,53.0,2
5042,"The news and the outrage went wide on Wednesday, with reports by The Verge and Motherboard, a day after Snapchat said it had dismantled the feature.",snapchat snapchat,snapchat the verg and motherboard,1.03648901317791,93.0,2
5043,"Snapchat ""Anime"" Effect Is Criticized as Asian Caricature",snapchat anim,snapchat,0.700303519469903,90.0,1
5044,"Shell, for its part, has trimmed thousands of people from its payroll and announced plans to leave oil and gas operations in up to 10 countries as it streamlines its operations in the wake of its mega-merger with British energy company BG Group.",shell bg group,,1.03648901317791,93.0,1
5045,Mr McEwan was interviewed during a tour of customers and staff in Inverness-shire.,mcewan inserness,,-1.09268578030614,74.0,1
5046,"""You can respond to your friends when you are willing, because there is a lot of time to think over the words and you can express it more clearly.",,,0.6263407022970029,89.0,1
5047,I do this for women.,,,-1.2179750703837,49.0,1
5048,"Rural lotus industry is both ornamental and amusing, with economic benefits and has become the highlights for the development of new villages.",,,1.08741964546718,99.0,1
5049,"On the 11th day of the month, many companies came to the Qingdao Municipal Emissions Trading Center to submit emissions subscription. After acceptance, they shall pay fees.",,,0.672448596614021,90.0,2
5050,"According to Chen Yiyang, her supervisor, Huang Yilin is the ""The Straight A Student"" well-known in her class and ready to help.",,,0.67244859661402,90.0,1
5051,Guoan changed a person at the 37th minute. Zhang Xiaobin left the playing field and Zhang Chiming came on the stage and turned his weapon around to defense.,,,-0.084129299182116,83.0,1
5052,Woman run over on Swiss motorway in apparent suicide,,,-1.09268578030614,74.0,1
5053,"In the morning of 11th day of the month, Zhao Xiuping, the General Manager of Qingdao Shuangtao Fine Chemical (Group) Co., Ltd. came to the trading center to submit emissions subscription.",gingdao suangtao fine chemic zhao sip,,1.1485508444139099,94.0,1
5054,"American Red Cross staff estimated that about 100 people were homeless, 60 to 70 among which were mostly hispanic and stayed in the shelters nearby.",,,1.03648901317791,93.0,1
5055,"Majored in urban and rural planning, Huang Yilin wanted to visit Sichuan Langzhong and learn the local architectural design, so the family were bound for there.",,,-1.32974949979122,70.5,2
5056,"However, on the morning of the 10th day of the month, the water of the match pool adjacent to the water pool also turned green.",,,-0.529302678070421,61.0,3
5057,"First, I have been to every Summer Olympics since 1984 and the USA has never been so dominant.",,,0.9244271819419092,92.0,1
5058,The renovation project of the two waterway started construction in February 2011. The delivery inspection was conducted in January 2015. The investment construction and operation main body is Jining City Anping Canal Logistics Service Center.,,,0.700303519469903,90.0,1
5059,The funds allocated by the state finance cannot meet the needs of the project construction and restrict the progress of the channel upgrade.,,,0.8222217070357571,75.5,2
5060,"Efforts by the BMA to resolve the dispute through talks have been met with an unwillingness to engage and, at times, deafening silence from the government.",,bma,-0.41218343090577503,73.3333333333333,3
5061,"Mr. Coe's last book, ""Chop Suey,"" was about Chinese cuisine in America, while Ms. Ziegelman told the story of life in a Lower East Side tenement through food in her book ""97 Orchard.""",chop suey ziegelman,,-3.2218605737901904,55.0,1
5062,The individual's resistance to self-exposure and his emotional experience is to prevent the individual's self-awareness and self-esteem from threatening.,,,-0.868562117834135,76.0,1
5063,"With Simmons already showing a good point-forward potention, Enbi also has a better stature more suitable for NBA games and Okafor's position is hard to be so solid.",simmon enbi nba okao,nba,0.22730900159536604,71.5,2
5064,"Pregnant women can not only enjoy 24 hours of medical services free of charge and one-on-one inquiry with doctors, but also pay for medical counseling.",,,-0.22078834538564202,77.5,2
5065,"The residence is gray, and strongly fortified by peripheral fence, the second interior wall, barbed wire entanglement and vehicle roadblocks.",,,0.154471062592004,88.0,2
5066,PC culture let vote fraud in Muslim areas flourish,ppc,,-2.66155141761018,60.0,1
5067,The report even suggests putting indelible ink on a person's fingers as they cast their ballot to prevent anyone being able to vote twice.,,,0.588241688233901,89.0,1
5068,"Aside from Kate's doppelganger on the cycling track, many people online have been quick to point out how a certain archer could be the twin of A-lister Leonardo DiCaprio.",doppelgignigon a lononardo dikcaprio,,0.252056194525892,86.0,1
5069,Shoppers didn't know where to look when a woman stripped off to try on knickers on the shop floor in the middle of a Primark.,primark,primark,-0.140160214800118,82.5,2
5070,"But the latest simulation suggests Venus could have boasted a thin, Earth-like atmosphere and still spun slowly.",,,-0.484130508369244,57.0,2
5071,"The labor unions said their recent action, which they said is the first in more than 25 years, was in protest of potential pay cuts of up to 30 percent.",,,-0.8465256820260401,52.6666666666667,3
5072,"China has taken resolute and effective measures to resolve excess capacity, and the results are gradually emerging.",,,0.8338185565994641,87.0,2
5073,"On August 10, after the spread of the event of Huang Yilin's jumping into the river for rescue. Ms. Yin received the condolences and compliments of a lot of friends and relatives as well as the ""concerns"" of many relatives and friends.",,,0.5273082377198979,84.0,2
5074,Many factors may have a great impact on his future ideas. He is now more interested in entering the entertainment circle.,,,-0.7004693709801311,77.5,2
5075,"Julius Nielsen, who has been studying the sharks, says record goes to a female thought to be between 272 and 512 years old and is five metres in length",julius nielsen,julius nielsen,-0.9806239490701378,75.0,1
5076,"This year, Huayuan County integrated more than RMB 18.5 million of educational funds and self-raised more than RMB 2.5 million, which will be injected into the real-name bank accounts of the corresponding students.",,,-0.308252961654122,81.0,1
5077,He was the brother that went with the flow.,,,-0.532376624126127,79.0,1
5078,"India had come into the game without a victory in the tournament, but the team proved surprisingly tough and kept the score 1-0 until late in the third period, when Bam took charge.",,,0.252056194525892,86.0,1
5079,Garland is the chief judge for the U.S. Court of Appeals for the District of Columbia Circuit.,garland circu due circu,,-0.6718729486408921,61.5,2
5080,"It was as if Fiji had been born to play 7s, while GB are still learning the trade.",gb,,-0.738598309543889,51.5,2
5081,His 21-year-old son suffered from paralysis due to accidental fall 13 days after his birth. He has toiled day in day out to repay his son's medical expenses loan.,,,-0.532376624126127,79.0,1
5082,And there could be additional knock-on effects since the smelter consumes around 10 per cent of Victoria's entire electricity output.,,,-1.76505676772216,68.0,1
5083,"As of June 2016, New Zealand's working-age population rose by 3.6 percent to 1.58 million.",,,0.9244271819419092,92.0,1
5084,"According to the recent report of the Ministry of Civil Affairs, more than 60 million people were affected, with direct economic losses of more than 200 billion yuan.",,,0.13999436328989,85.0,2
5085,Senate Republicans have blocked Garland's confirmation since President Barack Obama nominated him in March.,garland,barack obama,0.408601156278359,67.6666666666667,3
5086,"But now NHS watchdog NICE has advised that it should be given to people for four years, to further reduce the risk of cardiovascular problems.",nhs nice,nhs nice,0.252056194525892,86.0,1
5087,"The cooperation between China and Russia is significant for the population restoration and reproduction of manchurian tigers and Northeastern leopards, which are flagship species for the wild animal protection in the Sino-Russia boundary area,.",,,0.14939520185868801,72.0,2
5088,"In the director department of Kashi, Xinjiang, with the order of the director, the armed police in three regions, namely Kashi, Hotan and Aksu, followed the order quickly, implemented motor-driven and left for the exercise combat zone.",kashi kashi hotan aksu,,0.252056194525892,86.0,1
5089,"The federal government will cut funding by 30 per cent from June 2017, which means thousands more vulnerable Queenslanders will be forced to navigate complex legal problems without help.",,,-0.868562117834135,76.0,1
5090,"On August 11, this is the last day for the open sale of Everbright Securities H shares. News went that the market response was not special for market of the previous two days. According to the plan, it will be listed on the Hong Kong Stock Exchange on August 18.",evribright secur h,h,0.700303519469903,90.0,1
5091,"Old rubbish was found in a number of the rooms of the house, which may be demolished",,,-1.14871669592414,73.5,2
5092,"After the plates were cleared at Eisenberg's, she and Mr. Coe pulled out a dessert they had prepared at home: the prune dessert that President Roosevelt ate for lunch.",eisenberg eisenberg,,-0.084129299182116,83.0,1
5093,"At the 15th minute, Zhang Xizhe flip through in straight line of the midfield. Ilmaz has been straight for the penalty area and the defensive Liu Yu grab the first leg of the ball and made a fight.",,,-0.69063564794633,44.77777777777778,9
5094,"Silver medal swimmer Russia's Yulia Efimova boasts more than just the same sunkissed skin and blonde hair as actress Annalynne McCord, while Team USA's Nathan Adrian has been said by fans to resemble an 'athletic version of Joseph Gorgon Levitt.'",yuperi efimova annalynn mccord nathan adrian,yulia efimova annalynn mccord joseph gorgon levitt,0.252056194525892,86.0,1
5095,NASA climate model: Venus was once habitable,nasa,nasa,-0.014852355032833999,56.0,2
5096,"The Qriental Huadicheng Wetland Hot Spring tourist area is located at No.1, Linghai section, Binhai Highway, Dayou Economic Development Zone, Jinzhou City. It is 50 km away from Linghai downtown area and 70 km from Panjin City.",,,-1.98918043019416,66.0,1
5097,"As of June 2016, the world conducted a total of 114 lunar explorations, including 43 Mars detection missions.",,,-2.7736132488461807,59.0,1
5098,"The monthly report of OPEC on Wednesday showed that the output of the entire OPEC organization in July, including Gabon, increased by 46,000 barrels/day to 33.11 million barrels/day.",opec,opec opec,0.556768153534166,90.0,2
5099,Republicans created the task force after learning that analysts had raised concerns that intelligence about the Islamic State was being manipulated.,,,1.3726745068859199,96.0,1
5100,"Before obtaining the import license for crude oil, ""teapot refinery"" generally refines oil from the heavy oil, which has high sulfur content and is imported from Russia.",,,1.3726745068859199,96.0,1
5101,"Last season, Pogba was punished with two yellow cards. He will be banned automatically according to the rules.",pogba,,0.9244271819419092,92.0,1
5102,Ankara is angry with the West for what it considers a weak response to the attempted takeover.,,,0.588241688233901,89.0,1
5103,"This time, not only the coach Zhang Yajie, but also the leaders and coach of Xiamen shooting archery sports center and Fujian provincial team came to her home. With their efforts, Zhang Binbin was finally persuaded to return to the provincial team.",,,-0.084129299182116,83.0,1
5104,"In 2014, police raided the property and found more than 70g in cannabis as well as scales, paraphernalia and £1,700 in cash.",g g,,-0.154794536204203,70.0,3
5105,"As the skin has just been stimulated by the sun's sake, do not immediately use whitening products after returning from military training.",,,0.616648828162975,75.0,2
5106,"Equally fraught was the new budget diet: Mystery dishes like loaves and casseroles became staples, the casserole a ""wonderful way to repurpose leftovers,"" Ms. Ziegelman noted, because cooks could hide unappetizing ingredients under a creamy coating of sauce.",ziegelman,,-0.9806239490701378,75.0,1
5107,It is reported that the flags are expected to arrive in Rio on the 11th. Then the Olympic Organizing Committee will send the flags to various Olympic venues after receiving the flag. The whole process will be under the supervision of the Chinese embassy in Brazil.,,,0.252056194525892,86.0,1
5108,"Unfortunately, OPEC's latest monthly report shows that the crude oil production in July continued to increase and Saudi Arabia's output hit a new high.",opec,opec,0.371139491869356,89.0,2
5109,Britain settle for silver in rugby sevens after Fiji masterclass sees them take gold,,,0.008603720147635,52.0,2
5110,"In other words, all the CRH trains and the 30 pairs of other trains departing from Xinjiang can be parked at Urumqi Station.",crh,,-0.111385606775279,73.0,1
5111,"Mr Ivanov's deputy since 2012, Anton Vaino, has been appointed as his successor.",anton vaino,anton vaino,-0.111385606775279,73.0,1
5112,"There are 1,325 existing intangible cultural heritage projects in Huangshan. Its number and quantity ranked first in Anhui province.",,,-0.526356655628437,64.0,1
5113,"Lester Piggott, nine-time Derby winner, 4,493 career wins",pigter piggot derbi,,0.395801230711915,84.0,1
5114,"But last year's allegations called into question how much President Obama could rely on Central Command for honest assessments of military operations in Iraq, Afghanistan, Libya and other crisis spots.",,,-0.4183825600409629,62.0,2
5115,He voiced particular alarm about postal voting fraud - in which senior members of the Muslim community were said to have exerted pressure on people to vote for a candidate of their choosing.,,,0.534124913662968,87.0,1
5116,"For example, the land development ratio of Jiangsu Province was up to 21% in 2015, ranking top among all provinces and autonomous regions of China.",,,0.8107722795650729,93.0,1
5117,"Meat, for years the center of the American meal, became a sparingly apportioned luxury.",,,-1.25463554954298,27.0,1
5118,"There are always obstacles to be overcome, but Heathrow is answering every question asked of it.",,,-0.6530191353193721,54.0,1
5119,"And second: This team features three gymnasts, Simone Biles, Gabby Douglas and Lauren ""Laurie"" Hernandez, who have been inspiring so many young girls of color.",simon bile gabbi dougla lauren laure,simon bile gabbi dougla lauren lauri hernandez,-0.4138362617171389,51.5,2
5120,"Relevant person in charge of the municipal association said, the scope of the inspection covers social groups who received unified receipts of social group fees in the social mass organization between 2013 and 2015.",,,0.93720507493553,96.0,2
5121,"The Calais prefect's office argued the places should be demolished because they represented a parallel economy that did not pay tax, and because they carried fire and sanitation risks.",,,0.9750675561320749,97.0,1
5122,"Meanwhile, Broadcom CEO Hock Tan also said that Apple's future revenue growth will likely be more than 20%, which is entirely due to the introduction of iPhone7.",broadcom hock tan iphon,ceo hock tan iphon,1.05079251852517,99.0,1
5123,"In July 2016, compared to the previous month, an increase was observed in the price of the following groups of consumer goods: food and non-alcoholic beverages (1.7%); transport (1.8%); recreation and culture (6.3%); restaurants and hotels (1.2%); miscellaneous goods and services (0.3%).",,,-0.0270741566808806,49.0,1
5124,"Dan Norton grabbed a try for GB, touching down in the left corner to make it 36-7 but the game was long gone the way of the South Sea Islanders whose fans sang, waved flags and danced in the stands.",dan norton gb,,-1.6287858500691,11.0,1
5125,"Still, despite the public display of reconciliation, the two still have major differences.",,,0.4955997026659171,78.0,1
5126,"And in fact, the archer became aware of the social media frenzy and admitted that he has been hearing that he looks like Leo since he was a kid.",,,-1.1531700839708101,31.0,2
5127,"On August 9, in the Dihua town cultural tourism scenic spots of Danfeng County, more than 10 young workers of Shangluo power supply company came here to carry out the ""introduce electricity activity in the ancient town"" and Double Seventh Festival theme activities.",danfeng duhua,,0.0440805931107295,64.0,1
5128,"""He just took a lot, his little body was riddled with bullets,"" his grandmother Delores Melendez tells the station.",delor meltendez,delor melendez,-0.213579984956871,48.0,1
5129,"His way of connecting with the family was always making us a dish, making us dinner,"" Louis Galicia said.",,loui galicia frank,-1.14585122517222,23.0,2
5130,Scot Callum Skinner storms home as Brits grab cycling gold,scot callum skinner,,-1.2982551434576899,32.5,4
5131,"At the doctor's side, iBaby breaks the geographical restrictions by taking the form of organizing experts to give grassroots doctors an online lecture, peer exchange, case discussion and so on.",ibabi,ibabi,0.56952785682402,69.0,1
5132,"Ex-Tower Hamlets mayor Lutfur Rahman was removed from office last year for corruption, prompting the government report",lutfur rahman,tower hamlet lutfur rahman,-1.33230547321529,18.0,1
5133,12-0 and GB had hardly touched the ball.,,,-1.22043292438945,21.0,1
5134,"According to the forecast of Ministry of Trade and Economic Development, the country's economic growth will reach 7%, while the country's inflation is basically above this level.",,,-0.250870834565485,47.0,1
5135,"The level of competitive sports is closely related to the foundation of national sports. Athletic sports depend in a certain sense on national sports, and national sports depend on the conditions of the site.",,,0.122037661520654,57.0,1
5136,"There is an additional, ongoing investigation of Centcom intelligence by the Department of Defense inspector general.",centcom,,-0.250870834565485,47.0,1
5137,"In order to meet the needs of tourism development, it set up a tourist police team in July 2014, responsible for patrol in the major scenic spots, thus helping and diverting the tourists.",,,1.28198152838579,100.0,1
5138,"Since the stunning debut of iPhoneSE, the mobile phone market also ushered in a small screen machine boom.",iphones,iphones,-1.63903944531349,24.0,1
5139,"These little persuaders are girls and boys of her village who were recommended to attend the training at the same time, including Zhang Binbin's cousin.",,,-1.22466554006295,3.0,1
5140,"According to the Ministry of Defense of Russia, in order to assist the air attack of the six strategic bombers on the ""Islamic State"" target in Syria, a number of Russian fighters lifted from the Syrian Mahmir Air Force base to provide support.",,,-1.30276932593569,0.0,1
5141,"Sunblock is generally marked with SPF and PA on the package. SPF refers to Sun Protection Function and is targeted at UVB. The common SPF index includes 15, 30, 50, etc.",spf spf pa spf sun uvb spf,spf pa spf uvb spf,1.1028755742999898,90.0,1
5142,"According to ""Road Traffic Safety Act"", mobile phones playing are banned and defined as ""behavior preventing safe driving"".",,,-1.7888935712157301,24.0,1
5143,"However, just as the majority of Internet medical companies struggle in the road of A round or B round of financing, several sub-areas leading enterprises can still get the capital touted.",b,a b,-0.4932183868753829,61.0,1
5144,The boy is listed in critical condition at a hospital and has undergone several surgeries.,,,0.295647040571349,79.0,1
5145,"In order to ensure the long-term effect of afforestation, HKND Group also produced an afforestation training album, distributed to all 15,000 primary and secondary school students in the province and aimed to provide long-term technical guidance for teachers and students.",,hknd,0.909209039696585,93.0,1
5146,"For example, Sichuan required the local police stations or commissioned community service agencies shall strictly enforce the approved fees and charges standard and resolutely prohibit over-range, over-standard fees or ride fees.",,,-0.42850768419803703,50.0,1
5147,"However, no matter whether they are retired or active athletes, they need to provide outstanding performance to win in the entertainment circle.",,,-2.2569208355459103,3.0,1
5148,"There was peanut loaf, liver loaf, bean loaf.",,,0.9101851843529419,99.0,1
5149,"Highlight of the 12th day of the month: at the beginning of Track and Field Events, the Chinese team is quite busy and the women's football association aims to become the top four of the bicycle games",track field event,,-0.9773415893155201,78.0,1
5150,"Fortunately, the US military force had started the study of solar activities and its electromagnetic interference to the Earth since the 1950s, it ultimately stopped this potential military conflict.",,,0.758015743804305,80.5,2
5151,"Among the three lines of introducing sweet potato, the introduction by Chen Zhenlong from Philippine to Fuzhou is the one with the greatest impact and largest communication.",,,-1.44813124044682,33.0,2
5152,Colorado executive vice president/general manager Joe Sakic confirmed the move and noted that the club will begin a search for a new coach immediately.,joe sakic,,1.0129300373286199,98.0,1
5153,"Japanese oil companies expressed vigilance to the rise of Chinese oil companies, especially known as the ""teapot"" of China's small independent refinery.",,,1.0129300373286199,98.0,1
5154,"The fact that it has occurred in Germany and at that very hotel chain, is an even greater disgrace.",,,1.0129300373286199,98.0,1
5155,"A call left at his consulting firm, Innovative Consulting Services, wasn't immediately returned.",innov consult servic,innov consult servic,0.4071303381838961,82.0,1
5156,"Russian gymnast Aliya Mustafina, with her large, expressive eyes, has been said to be a dead ringer for Cuban-American singer Gloria Estefan.",aliyiymustaffaa gloria estefan,aliya mustafina gloria estefan,-2.2432433455742697,12.0,1
5157,Here it took about four minutes.,,,1.05079251852517,99.0,1
5158,And Snapchat's huge audience of younger people - who are more racially diverse than their older counterparts - might mean that they are even more likely to expect sensitivity.,snapchat,snapchat,-0.577294172926281,56.0,1
5159,"During some nights, the ionized layer is full of free electrons, which means that the radio signal can go further.",,,-0.804469060105553,50.0,1
5160,"At the same time, because the high temperature allowance is part of the wage and not welfare, such allowance shall be included in the total wages, with tax deducted.",,,1.18196646823803,98.0,1
5161,"Ever since the exchange reform, the fluctuation of RMB against the US dollar often appears, with ups and downs during the process.",,,-0.259403739463412,56.0,2
5162,Analysts have been wary of the possible closure of both of the Portland smelter in Victoria and also the Tomago plant near Newcastle due to the poor economics of the industry.,,,1.01434489656664,87.0,2
5163,"One last test awaited in Brazil, a contest not so much between Biles and the rest of the field but between herself and the burden of oversized expectations.",,,-1.63213727060765,16.0,1
5164,"In addition, the female Greenland shark is alleged to be sexually matured at about 4 meters in length. That is, it can only reach adulthood at least until the age of 156.",,,0.0249950339009483,51.0,1
5165,These areas have increased the conveniences of children to attend college entrance examination in the local place while meeting the related requirement.,,,-1.28100548866966,21.0,1
5166,"Trump, a New York businessman, and his lawyers have cited an audit by the Internal Revenue Service as a reason for his refusal to release his returns.",,,0.144893993068042,62.0,1
5167,"On September 26, 2010, she served as Deputy Secretary-General of People's Daily, general manager of People's Search Network Co., Ltd. and the department-level cadre.",ppi,,-0.8876511005987491,52.0,1
5168,"At 19:35 today, in one match of the 22nd round of Chinese Football Association Super League, Chongqing Lifan Football Club challenged Beijing Guoan Talent Football Club in the visiting field.",beij guan talent footbal club,,-1.74250481891004,7.0,1
5169,"The former communities secretary, now the anti-corruption tsar, said the intimidation of voters on religious grounds was so bad that police should be allowed to put cordons outside polling stations to protect frightened voters.",,,-0.847524428303307,31.0,2
5170,"Gongs and drums of music, the traditional snacks, fancy decoration and stormy crowd scene.",,,-0.42850768419803703,50.0,1
5171,"Zhang Donghong also recalled, in the training test, although the results of her daughter were not the best, her rings were very stable, which is also an important reason for Zhang Binbin to attract coaches.",,,0.7932729544757041,75.0,1
5172,"During the last ""World Cup"" football match, Han Zhiyuan received a 60-year-old patient. His onset of myocardial infarction may be related with staying up late to watch games.",,,-0.549197631434396,39.0,1
5173,"The report, being considered by Theresa May, also calls for tougher checks on registration to prevent the electoral register being used for immigration and benefit fraud.",theesa,theresa may,-1.30276932593569,0.0,1
5174,"""We have been following the normal procedure these days, but we may have overlooked the impact of more athletes on water quality.""",,,0.958328500191605,97.0,1
5175,"So we need to be a good example in front of children, regulate our words, cultivate our characters, which will indirectly help children shape their own excellent character, so that he will become more excellent.",,,0.8065020584628969,92.0,1
5176,"When Mr Putin came to power, he named Mr Ivanov as one of the five people he trusted most.",,,-0.0270741566808806,49.0,1
5177,"From the first stroke to the last, 220 punishing heaves into history, Helen Glover and Heather Stanning found added meaning in their golden moment at the Estacio da Lagoa.",helen glover heather stand,estacio da lagoa,-1.30276932593569,0.0,1
5178,"Wang Wenyi, head of the traffic management station of Lingshui Transportation Bureau said that Lingshui transport sector began to rectify the illegal operation of the passenger tricycle and ban a total of 613 passenger tricycles of illegal operation.",lingshui wang wenyi lingshui,,0.544052502689129,75.0,1
5179,Yunnan element will be fully integrated into the opening and closing ceremonies. Dehong characteristics will show the regional culture and folk customs features of De Hong Zhou Mang City.,,,-0.42850768419803703,50.0,1
5180,"After the ceremony, all activity participants visited Shandong Yuanshan Hard Work Commemorative Museum and watched the construction of barrier-free facilities.",,,-0.703973634244657,23.0,1
5181,"Mr Putin became prime minister, before returning to the presidency just three-and-a-half years later.",,,-2.68451124089408,11.0,1
5182,Criticism on Twitter came thick and fast against Byron MacDonald with many calling him out,twitter byron macdonald,,-0.931476957679123,51.0,2
5183,"""This independent team confirms our assessment and confirms the measures we have taken to restore the normal color and normal chemical status of the pool.""",,,0.73042072971785,97.0,1
5184,Russia will continue to build the relevant military infrastructure in the base and the living conditions of the Russian soldiers will be protected correspondingly.,,,0.602526707333732,82.0,1
5185,How does national governance adapt to the changing world?,,,1.51661268957629,100.0,1
5186,"According to the local civil affairs department, there are no casualties temporarily and details of disaster is still in statistical verification.",,,1.04978379987045,88.0,1
5187,"The representatives of Bundesliga, Bayern Munich, Dortmund and the famous star Thomas Muller, Ram and Goetze have become a household name in China.",bundesfola b a y thoma muller,,-0.19169282674532,64.5,2
5188,One Twitter user took to the site recently to declare her happiness that 'the rest of the internet thinks that Hope Solo and Jennifer Carpenter are actually identical.',twitter,,-0.842815490199712,39.0,1
5189,"Affected by this news, coupled with the production output expectations of rising crude oil and the unexpected increase in crude oil inventories, aggravating the excessive market supply.",,,-1.28436064865874,28.0,1
5190,"This year, the 27-year-old Zhang Binbin, in the 16-year shooting career, has actually missed the silver medal for several times.",,,-1.41026875925028,34.0,1
5191,"Before installing the prosthesis, the staff cleared the broken beak of Gracia every day to prevent infection.",gracia,,0.747892668952803,91.0,1
5192,"On the same day, China's first professional travel police team - members of Tourism Police Detachment, Sanya City, Hainan Province Public Security Bureau came to the Red Square in Moscow, and communicated with the local police on duty.",,,-0.6530191353193721,54.0,1
5193,"As the iron and steel enterprises are large-scale and involve a wide range of enterprises, the debt relationship is complex. It may lead to regional risks if disposed of improperly.",,,0.426963026108705,76.0,1
5194,"Ministers had hoped to end the dispute over the changes by agreeing to a reformed contract with British Medical Association officials, but 58 per cent of the 37,000 junior doctors who took part in a ballot had rejected it.",,bma,0.9750675561320749,97.0,1
5195,"Our nation has a proud heritage as the mother of parliaments, yet the worrying and covert spread of electoral fraud and state of denial by some bodies threatens that good reputation.",,,-0.8423315413020981,49.0,1
5196,Our thoughts and condolences are with Frank's family and friends at this difficult time.,,frank,-1.1073689096779198,42.0,1
5197,The London 2012 Games were a great success for the UK and I am confident that Heathrow expansion will be too.,,,0.36926785698735104,81.0,1
5198,"""A small cloth bag, holding in one's hand, such light-weighted, is worth of almost one million yuan"", a woman surnamed Liu who participated in the purchase of diamonds told of her experience in Antwerp last June to the mainland media.",,,-0.0791433472627096,47.0,1
